,Q,R,S,T
180,0.0,3.1383072082335763,-1.0,-3.1383072082335763
181,0.0,-1.6978971849633906,-1.0,1.6978971849633906
182,1.0,-1.121187406872499,-1.0,0.12118740687249896
183,0.0,-1.4494331034246675,-1.0,0.44943310342466747
184,0.0,0.3417033256849399,-1.0,-0.3417033256849399
185,0.0,-1.5184717056076498,-1.0,1.5184717056076498
186,0.0,-2.4902793193394497,-1.0,2.4902793193394497
187,0.0,-0.17649688012394116,-1.0,-0.8235031198760588
188,0.0,-2.437005546452193,-1.0,3.437005546452193
189,1.0,2.8968942343860196,-1.0,-3.8968942343860196
190,1.0,-0.6267327759411272,-1.0,-0.3732672240588728
191,0.0,-2.5367037347693344,-1.0,2.5367037347693344
192,0.0,-3.3673802178678534,-1.0,2.3673802178678534
193,1.0,-2.971503914917792,-1.0,2.971503914917792
194,1.0,-0.45199374437278217,-1.0,-0.5480062556272178
195,0.0,-2.591213069978177,-1.0,1.5912130699781768
196,1.0,-3.6120712379819815,-1.0,3.6120712379819815
197,1.0,-2.12560312745565,-1.0,1.12560312745565
198,1.0,-4.835856787406286,-1.0,4.835856787406286
199,0.0,-1.8499351609824575,-1.0,0.8499351609824575
200,0.0,-0.7689069205865139,-1.0,-0.2310930794134861
201,1.0,-2.107156940212771,-1.0,2.107156940212771
202,1.0,0.20467376758852673,-1.0,-1.2046737675885266
203,0.0,-2.4697353635656625,-1.0,3.4697353635656625
204,0.0,-0.07587068658167817,-1.0,1.0758706865816783
205,1.0,-4.222766614550092,-1.0,3.2227666145500917
206,0.0,-4.246455105966445,-1.0,3.2464551059664446
207,0.0,1.2712504148400774,-1.0,-2.271250414840077
208,0.0,-0.8647649441808807,-1.0,-0.13523505581911932
209,0.0,0.6923223134929611,-1.0,-1.6923223134929612
210,1.0,1.529653784910043,-1.0,-2.529653784910043
211,0.0,1.7295405998690825,-1.0,-2.7295405998690825
212,0.0,1.8522671007037974,-1.0,-1.8522671007037974
213,0.0,0.8357826922520809,-1.0,-0.8357826922520809
214,0.0,-1.1715772322492686,-1.0,0.17157723224926857
215,0.0,-0.5356661384888011,-1.0,0.5356661384888011
216,0.0,-2.474847793184215,-1.0,1.4748477931842152
217,0.0,0.9853494630238562,-1.0,-1.9853494630238562
218,0.0,-2.265297894937354,-1.0,3.265297894937354
219,0.0,0.4845810341213841,-1.0,0.5154189658786159
220,0.0,-1.987013117061092,-1.0,2.987013117061092
221,0.0,-0.9974666845512847,-1.0,0.9974666845512847
222,1.0,-1.155982704597664,-1.0,1.155982704597664
223,0.0,-0.7133905974668191,-1.0,0.7133905974668191
224,0.0,-2.5290801061650265,-1.0,1.5290801061650265
225,0.0,-4.550363133491395,-1.0,4.550363133491395
226,1.0,-1.1434864258054356,-1.0,1.1434864258054356
227,0.0,-0.2171426242100407,-1.0,1.2171426242100407
228,0.0,-3.049866994620971,-1.0,2.049866994620971
229,1.0,-2.424533754760327,-1.0,2.424533754760327
230,1.0,-1.2302980773083398,-1.0,2.2302980773083396
231,0.0,-1.9391532948182302,-1.0,2.9391532948182304
232,0.0,-2.8799298333525543,-1.0,1.8799298333525543
233,0.0,-0.593993847783595,-1.0,0.593993847783595
234,0.0,-0.8804638313991152,-1.0,0.8804638313991152
235,0.0,-3.2894426572336815,-1.0,3.2894426572336815
236,0.0,-1.262078601010297,-1.0,2.262078601010297
237,0.0,-3.805955669655555,-1.0,2.805955669655555
238,0.0,-0.9334636116846613,-1.0,0.9334636116846613
239,0.0,0.1783988597304571,-1.0,-1.178398859730457
240,0.0,-5.199195085937167,-1.0,4.199195085937167
241,0.0,-1.7634277374488858,-1.0,0.7634277374488858
242,0.0,-0.9285187583484723,-1.0,0.9285187583484723
243,0.0,-0.8623075609611591,-1.0,0.8623075609611591
244,1.0,2.723071421885272,-1.0,-2.723071421885272
245,0.0,-3.6193029653008457,-1.0,2.6193029653008457
246,0.0,-2.86403640799818,-1.0,1.8640364079981802
247,0.0,-3.5048238212928013,-1.0,3.5048238212928013
248,1.0,-2.4099147816223834,-1.0,2.4099147816223834
249,0.0,-2.4407152264572836,-1.0,1.4407152264572836
250,0.0,-1.171299303927465,-1.0,1.171299303927465
251,0.0,-3.8931887757942167,-1.0,2.8931887757942167
252,0.0,-2.5272915021220075,-1.0,3.5272915021220075
253,0.0,-2.1413725367145138,-1.0,1.1413725367145138
254,0.0,-1.2889592539372772,-1.0,1.2889592539372772
255,0.0,0.38351271375461066,-1.0,-1.3835127137546106
256,0.0,1.406068972990952,-1.0,-2.406068972990952
257,0.0,-2.113908594298457,-1.0,1.113908594298457
258,0.0,-1.7524255270079312,-1.0,0.7524255270079312
259,0.0,0.19350595332308285,-1.0,0.8064940466769172
260,0.0,-2.658982094730444,-1.0,1.658982094730444
261,0.0,3.162594782186192,-1.0,-4.162594782186192
262,0.0,0.08773464356432675,-1.0,-0.08773464356432675
263,0.0,-1.1461241984666177,-1.0,0.14612419846661773
264,0.0,-1.23402483480209,-1.0,0.2340248348020899
265,0.0,-1.8843208519384127,-1.0,1.8843208519384127
266,1.0,-1.9874999825028479,-1.0,1.9874999825028479
267,0.0,-4.1477860638464525,-1.0,5.1477860638464525
268,1.0,-2.4014171761169436,-1.0,1.4014171761169436
269,0.0,2.370418524393825,-1.0,-3.370418524393825
270,0.0,-1.239109826932516,-1.0,1.239109826932516
271,0.0,-1.4833159041718882,-1.0,2.483315904171888
272,0.0,-1.5908406236083787,-1.0,0.5908406236083787
273,1.0,-4.421393447538381,-1.0,3.4213934475383807
274,1.0,-1.2698833079490126,-1.0,1.2698833079490126
275,1.0,3.025470023136635,-1.0,-4.025470023136635
276,0.0,-3.2599556552977367,-1.0,2.2599556552977367
277,1.0,-1.8218073811076583,-1.0,1.8218073811076583
278,0.0,-2.660257816810181,-1.0,2.660257816810181
279,1.0,-2.1579649338000877,-1.0,1.1579649338000877
280,0.0,-0.18891974696607483,-1.0,-0.8110802530339252
281,0.0,-2.5915507858279008,-1.0,1.5915507858279008
282,1.0,-3.796361423206075,-1.0,2.796361423206075
283,0.0,-2.797760151965246,-1.0,1.797760151965246
284,0.0,-0.20826883872051494,-1.0,-0.7917311612794851
285,0.0,0.7867598318749627,-1.0,-1.7867598318749627
286,0.0,-1.0417671207538692,-1.0,0.041767120753869236
287,1.0,-1.0821998501056942,-1.0,2.0821998501056944
288,0.0,-1.5960924545755857,-1.0,0.5960924545755857
289,0.0,-3.1194027065770475,-1.0,2.1194027065770475
290,0.0,-0.3088398946464679,-1.0,-0.6911601053535321
291,0.0,-1.6928013038617145,-1.0,0.6928013038617145
292,1.0,-3.0429240951440293,-1.0,4.042924095144029
293,0.0,-2.516200786543506,-1.0,2.516200786543506
294,0.0,-0.16798333404299592,-1.0,0.16798333404299592
295,0.0,-0.6582119960081924,-1.0,-0.34178800399180764
296,0.0,-1.3246913609247346,-1.0,0.3246913609247346
297,0.0,-0.9459718268196384,-1.0,-0.05402817318036157
298,0.0,-1.6211435265376961,-1.0,0.6211435265376961
299,0.0,-0.8148102201142772,-1.0,0.8148102201142772
300,0.0,-2.841710983444772,-1.0,1.8417109834447718
301,1.0,-2.8555930025120557,-1.0,1.8555930025120557
302,0.0,-2.7127650193668416,-1.0,2.7127650193668416
303,0.0,-1.4346035641967534,-1.0,2.4346035641967534
304,1.0,-1.4696316043241526,-1.0,1.4696316043241526
305,0.0,-0.3715010741499548,-1.0,-0.6284989258500452
306,1.0,-2.63333581599344,-1.0,1.6333358159934401
307,1.0,0.31883112403376945,-1.0,-0.31883112403376945
308,0.0,-2.5839370959410877,-1.0,3.5839370959410877
309,0.0,-0.5828809616533919,-1.0,0.5828809616533919
310,0.0,-1.6679844411783695,-1.0,1.6679844411783695
311,0.0,-2.223809639895301,-1.0,1.223809639895301
312,0.0,-3.1725137478329493,-1.0,2.1725137478329493
313,0.0,-4.894946764768697,-1.0,5.894946764768697
314,1.0,-0.7486682653635375,-1.0,-0.2513317346364625
315,1.0,-3.8960726212716112,-1.0,4.896072621271611
316,0.0,-0.7826081657235876,-1.0,-0.2173918342764124
317,0.0,-4.145744496489351,-1.0,3.1457444964893506
318,1.0,-1.0571442410189555,-1.0,0.057144241018955544
319,0.0,-1.5397695658792068,-1.0,1.5397695658792068
320,0.0,-1.3329007245563975,-1.0,0.3329007245563975
321,0.0,-1.6137140916802353,-1.0,1.6137140916802353
322,0.0,-1.6451869806163206,-1.0,0.6451869806163206
323,0.0,-1.8572093129048952,-1.0,0.8572093129048952
324,0.0,0.3915252639816601,-1.0,-1.3915252639816602
325,1.0,-2.904780612114355,-1.0,1.904780612114355
326,0.0,-3.367207837223311,-1.0,3.367207837223311
327,1.0,-3.534271617312146,-1.0,2.534271617312146
328,0.0,-1.6535698012021556,-1.0,1.6535698012021556
329,0.0,-1.3830639772259459,-1.0,0.3830639772259459
330,0.0,-0.6142783498525042,-1.0,-0.3857216501474958
331,1.0,-0.6647727758495194,-1.0,0.6647727758495194
332,0.0,0.006117099632399259,-1.0,-0.006117099632399259
333,1.0,-0.671524789047051,-1.0,0.671524789047051
334,0.0,-1.2261998488800279,-1.0,0.22619984888002787
335,0.0,-3.6906958098303075,-1.0,4.6906958098303075
336,0.0,-5.1238494280551174,-1.0,4.1238494280551174
337,0.0,0.1760943059094754,-1.0,0.8239056940905246
338,0.0,0.4042805334720785,-1.0,-0.4042805334720785
339,0.0,-3.4714781659209524,-1.0,2.4714781659209524
340,0.0,1.7243252191191267,-1.0,-1.7243252191191267
341,0.0,-1.3055390225947294,-1.0,2.305539022594729
342,0.0,-0.522852118963767,-1.0,0.522852118963767
343,0.0,-2.11168284124324,-1.0,1.11168284124324
344,0.0,-1.0342594798448683,-1.0,2.0342594798448683
345,0.0,-0.4520253836646324,-1.0,0.4520253836646324
346,0.0,-0.6288583358395934,-1.0,-0.3711416641604066
347,1.0,-1.204208462052969,-1.0,0.20420846205296894
348,1.0,-2.25070528799115,-1.0,3.25070528799115
349,1.0,-1.8755235169948108,-1.0,0.8755235169948108
350,0.0,-1.622911358088816,-1.0,0.6229113580888159
351,0.0,-1.3287923663704446,-1.0,2.3287923663704446
352,1.0,-1.3467012820094446,-1.0,1.3467012820094446
353,0.0,-1.6242824243580674,-1.0,1.6242824243580674
354,0.0,-1.866204355825019,-1.0,0.866204355825019
355,0.0,-0.5509706032653728,-1.0,-0.44902939673462716
356,0.0,-0.9018102784836379,-1.0,-0.09818972151636207
357,0.0,-0.7783390940460572,-1.0,0.7783390940460572
358,1.0,-1.6724888139629337,-1.0,0.6724888139629337
359,0.0,-3.486368476745969,-1.0,2.486368476745969
360,0.0,-1.2012779335727712,-1.0,1.2012779335727712
361,0.0,0.368686897643107,-1.0,-0.368686897643107
362,0.0,-1.232331894319598,-1.0,0.232331894319598
363,1.0,-0.5992798322066298,-1.0,-0.40072016779337016
364,1.0,-0.15542947941336083,-1.0,0.15542947941336083
365,0.0,-3.18898314993685,-1.0,2.18898314993685
366,0.0,-1.572818518640118,-1.0,1.572818518640118
367,0.0,-0.4540485384744629,-1.0,-0.5459514615255371
368,0.0,-2.909834095298324,-1.0,2.909834095298324
369,0.0,-1.5910336351012435,-1.0,0.5910336351012435
370,0.0,-3.1764714907757003,-1.0,3.1764714907757003
371,0.0,-2.9941023218137417,-1.0,1.9941023218137417
372,0.0,-0.5611756596489873,-1.0,-0.4388243403510127
373,0.0,0.7301414853491736,-1.0,-0.7301414853491736
374,0.0,1.0664764124617194,-1.0,-0.06647641246171943
375,0.0,-0.6763538321395031,-1.0,1.676353832139503
376,0.0,-0.6519808256914261,-1.0,0.6519808256914261
377,1.0,-1.7477786800018549,-1.0,0.7477786800018549
378,0.0,-2.035270468363451,-1.0,1.0352704683634508
379,0.0,-3.999577529361905,-1.0,2.999577529361905
380,0.0,-3.359402524761125,-1.0,2.359402524761125
381,0.0,-2.37743521598199,-1.0,2.37743521598199
382,0.0,-0.5151959068606913,-1.0,0.5151959068606913
383,0.0,-4.618314703738686,-1.0,4.618314703738686
384,1.0,1.4570221646532089,-1.0,-2.4570221646532087
385,0.0,-2.6220762926928822,-1.0,1.6220762926928822
386,1.0,0.041408483023324116,-1.0,0.9585915169766759
387,1.0,0.5438060772643096,-1.0,-0.5438060772643096
388,0.0,-0.44123191414377344,-1.0,-0.5587680858562265
389,0.0,-2.3787586483843537,-1.0,2.3787586483843537
390,0.0,-0.13086721618534822,-1.0,1.1308672161853481
391,0.0,-1.287441102311588,-1.0,0.2874411023115879
392,1.0,-0.9544299785460629,-1.0,0.9544299785460629
393,1.0,-0.6919582913164548,-1.0,-0.3080417086835452
394,0.0,-3.6971769556266993,-1.0,2.6971769556266993
395,0.0,-0.4635641461254695,-1.0,0.4635641461254695
396,0.0,-1.8719275135425624,-1.0,0.8719275135425624
397,0.0,-2.039141924472033,-1.0,3.039141924472033
398,0.0,-1.809327633758639,-1.0,2.809327633758639
399,0.0,-3.1011544753901243,-1.0,3.1011544753901243
400,0.0,-1.96818601279504,-1.0,1.96818601279504
401,0.0,0.23985330121930248,-1.0,-0.23985330121930248
402,0.0,-3.267091382649173,-1.0,2.267091382649173
403,0.0,-1.9084385718885746,-1.0,0.9084385718885746
404,1.0,-0.0223253272221412,-1.0,0.0223253272221412
405,0.0,-1.0601030766211783,-1.0,2.0601030766211785
406,0.0,2.5258721303760807,-1.0,-2.5258721303760807
407,1.0,-1.3187511443853608,-1.0,1.3187511443853608
408,0.0,-2.729694328024288,-1.0,1.729694328024288
409,0.0,-1.2709952054790623,-1.0,0.2709952054790623
410,1.0,-1.5972958492454277,-1.0,0.5972958492454277
411,1.0,-2.6566490202923294,-1.0,2.6566490202923294
412,0.0,-1.0254510199593296,-1.0,1.0254510199593296
413,0.0,-1.7336672616502948,-1.0,1.7336672616502948
414,0.0,-0.1681111323772292,-1.0,0.1681111323772292
415,0.0,-3.269348331977156,-1.0,4.269348331977156
416,0.0,-1.6408719536882677,-1.0,0.6408719536882677
417,0.0,-3.367413330914096,-1.0,3.367413330914096
418,0.0,-2.4283720016820562,-1.0,3.4283720016820562
419,1.0,-0.4970268135339448,-1.0,1.4970268135339448
420,0.0,0.5184747294753984,-1.0,-1.5184747294753984
421,0.0,-2.616628348552656,-1.0,2.616628348552656
422,0.0,-2.759071303365491,-1.0,1.759071303365491
423,0.0,-2.716582400271933,-1.0,1.7165824002719332
424,0.0,-5.197162701143632,-1.0,4.197162701143632
425,0.0,0.045692110499921945,-1.0,-0.045692110499921945
426,1.0,-3.9824619807082855,-1.0,2.9824619807082855
427,0.0,-1.7586331168665925,-1.0,0.7586331168665925
428,1.0,-2.6548648310083065,-1.0,2.6548648310083065
429,1.0,-0.804951960987703,-1.0,1.8049519609877032
430,0.0,-1.7442377661741595,-1.0,0.7442377661741595
431,0.0,-2.191352031438551,-1.0,1.191352031438551
432,0.0,-1.4498069851164823,-1.0,0.4498069851164823
433,0.0,-4.706050760841378,-1.0,5.706050760841378
434,0.0,-3.231339805403148,-1.0,2.231339805403148
435,0.0,-0.8965943789789845,-1.0,0.8965943789789845
436,0.0,-0.019715896413565415,-1.0,-0.9802841035864346
437,0.0,-0.8078459739903444,-1.0,-0.1921540260096556
438,0.0,-0.5414743342623919,-1.0,-0.4585256657376081
439,0.0,-2.001673699944758,-1.0,1.001673699944758
440,0.0,-3.147646628198676,-1.0,4.147646628198676
441,0.0,-1.4167094179015833,-1.0,2.4167094179015836
442,0.0,-2.058195660976552,-1.0,1.0581956609765522
443,0.0,-2.2385938618706263,-1.0,1.2385938618706263
444,0.0,0.14856701037624276,-1.0,-1.1485670103762429
445,1.0,-2.418336106227609,-1.0,3.418336106227609
446,0.0,0.07019550652065432,-1.0,-1.0701955065206543
447,0.0,-0.007772162351269318,-1.0,0.007772162351269318
448,0.0,-0.4308036918121244,-1.0,-0.5691963081878756
449,0.0,1.1866297279098295,-1.0,-1.1866297279098295
450,0.0,-1.4935865945915916,-1.0,1.4935865945915916
451,1.0,-1.844890582270674,-1.0,1.844890582270674
452,0.0,-3.700544101135454,-1.0,2.700544101135454
453,0.0,-4.769234821692134,-1.0,3.769234821692134
454,0.0,0.6516063439519234,-1.0,-1.6516063439519235
455,0.0,-2.1685184646444338,-1.0,2.1685184646444338
456,0.0,-2.714888087370359,-1.0,2.714888087370359
457,0.0,0.6335763859921242,-1.0,-0.6335763859921242
458,1.0,-0.5648191557704793,-1.0,-0.43518084422952075
459,0.0,-1.9717794301320368,-1.0,0.9717794301320368
460,0.0,-2.7530574523904314,-1.0,1.7530574523904314
461,0.0,0.3579619878515232,-1.0,-1.3579619878515232
462,0.0,-2.1589793019051613,-1.0,1.1589793019051613
463,1.0,0.934918547908303,-1.0,-0.934918547908303
464,1.0,-2.9055303864479876,-1.0,1.9055303864479876
465,0.0,-3.5455457846945535,-1.0,2.5455457846945535
466,0.0,0.19116830636853527,-1.0,-0.19116830636853527
467,0.0,-1.3743887309712757,-1.0,0.3743887309712757
468,0.0,-1.8240626544030352,-1.0,0.8240626544030352
469,1.0,-0.40903768123096373,-1.0,0.40903768123096373
470,0.0,2.7138058290405644,-1.0,-2.7138058290405644
471,1.0,-3.784705871226066,-1.0,2.784705871226066
472,0.0,-3.572130607065933,-1.0,2.572130607065933
